SUBDIVISION,YEAR,Jan-Feb,Mar-May,June-September,Oct-Dec,ANNUAL
Saurashtra & Kutch,1934,0,0.7,392.7,4.9,398.3
Saurashtra & Kutch,1935,11.5,2.5,504.7,5.3,524
Saurashtra & Kutch,1936,3.2,0.6,334.1,33.2,371.1
Saurashtra & Kutch,1937,2.4,0,506.8,24.4,533.6
Saurashtra & Kutch,1938,0,10,320.2,15.7,345.9
Saurashtra & Kutch,1939,8.6,2.3,162.5,6,179.4
Saurashtra & Kutch,1940,13.6,8.3,308,26.7,356.6
Saurashtra & Kutch,1941,3.9,0.9,392.1,4.9,401.8
Saurashtra & Kutch,1942,22,6,314.1,0.1,342.2
Saurashtra & Kutch,1943,0.2,10.6,499.9,15.9,526.6
Saurashtra & Kutch,1944,0.9,6.1,709,1.6,717.6
Saurashtra & Kutch,1945,10,1.1,621.2,0.8,633.1
Saurashtra & Kutch,1946,0.4,4.1,458.2,10.6,473.3
Saurashtra & Kutch,1947,0,64.4,492.3,2.1,558.8
Saurashtra & Kutch,1948,8.2,0.4,180.1,58.9,247.6
Saurashtra & Kutch,1949,0.1,0.9,537.5,3.7,542.2
Saurashtra & Kutch,1950,0.2,0,473.4,0,473.6
Saurashtra & Kutch,1951,0,3,262.9,19.2,285.1
Saurashtra & Kutch,1952,0.3,1.8,396.7,2.1,400.9
Saurashtra & Kutch,1953,6.8,0.3,698.4,1,706.5
Saurashtra & Kutch,1954,3,3.9,590.1,2.8,599.8
Saurashtra & Kutch,1955,0,1.8,374.6,8.7,385.1
Saurashtra & Kutch,1956,0.5,1.4,675.9,61.2,739
Saurashtra & Kutch,1957,1.7,1.7,374.7,20.4,398.5
Saurashtra & Kutch,1958,1.4,4.1,498.1,48.1,551.7
Saurashtra & Kutch,1959,0.9,3.9,894.8,121.3,1020.9
Saurashtra & Kutch,1960,0.1,6.4,330.2,0.5,337.2
Saurashtra & Kutch,1961,8,6.8,725.9,12.3,753
Saurashtra & Kutch,1962,0,4.2,354.4,13.2,371.8
Saurashtra & Kutch,1963,0.5,3,297.5,78.1,379.1
Saurashtra & Kutch,1964,0.2,1.6,537.6,0.1,539.5
Saurashtra & Kutch,1965,5.5,0.5,412.9,2.3,421.2
Saurashtra & Kutch,1966,0.2,0.2,325.3,0.8,326.5
Saurashtra & Kutch,1967,0,47.1,665.6,25.7,738.4
Saurashtra & Kutch,1968,2.1,1.5,305.3,5.7,314.6
Saurashtra & Kutch,1969,0.2,0,282.9,6.9,290
Saurashtra & Kutch,1970,0.2,8.2,809.4,17.8,835.6
Saurashtra & Kutch,1971,0.3,2.3,510.2,0.9,513.7
Saurashtra & Kutch,1972,3.5,0.3,217.9,0.4,222.1
Saurashtra & Kutch,1973,0.9,0.5,381.9,7,390.3
Saurashtra & Kutch,1974,0,10.5,144.2,30,184.7
Saurashtra & Kutch,1975,0.7,0,578,103.3,682
Saurashtra & Kutch,1976,1.1,1,594.5,28.9,625.5
Saurashtra & Kutch,1977,1,7.7,546.7,8.7,564.1
Saurashtra & Kutch,1978,0.7,2.5,443,42.3,488.5
Saurashtra & Kutch,1979,3.3,0.1,849.2,102.9,955.5
Saurashtra & Kutch,1980,0.5,0,626.6,8.8,635.9
Saurashtra & Kutch,1981,0.7,0.7,583.8,119.8,705
Saurashtra & Kutch,1982,0.1,20.8,272.9,107.4,401.2
Saurashtra & Kutch,1983,0.3,1.8,736.1,20.3,758.5
Saurashtra & Kutch,1984,0,0,443.7,0,443.7
Saurashtra & Kutch,1985,0,5.1,251.6,42.1,298.8
Saurashtra & Kutch,1986,0,2.4,296,0.1,298.5
Saurashtra & Kutch,1987,0,0.5,85.4,6.6,92.5
Saurashtra & Kutch,1988,0,1.2,750.3,0.8,752.3
Saurashtra & Kutch,1989,1.8,0.2,493,3.1,498.1
Saurashtra & Kutch,1990,2.3,6.3,379.3,20,407.9
Saurashtra & Kutch,1991,0,0,218.5,0.3,218.8
Saurashtra & Kutch,1992,2,0.1,588.9,9.7,600.7
Saurashtra & Kutch,1993,6.3,0,256.1,50.2,312.6
Saurashtra & Kutch,1994,1,0,871.6,0.2,872.8
Saurashtra & Kutch,1995,0,0.2,350,23.9,374.1
Saurashtra & Kutch,1996,0.4,0.1,334.9,39,374.4
Saurashtra & Kutch,1997,0.8,3.9,593.6,1.9,600.2
Saurashtra & Kutch,1998,0,0,415.2,151.6,566.8
Saurashtra & Kutch,1999,11.8,131.9,144.2,92.9,380.8
Saurashtra & Kutch,2000,0,2.9,280.8,2.3,286
Saurashtra & Kutch,2001,0,1.1,501.5,7.6,510.2
Saurashtra & Kutch,2002,0,0,307,1,308
Saurashtra & Kutch,2003,0.4,0,682.8,3,686.2
Saurashtra & Kutch,2004,0.2,13.6,448.8,19.7,482.3
Saurashtra & Kutch,2005,0,0.4,629.4,1.7,631.5
Saurashtra & Kutch,2006,0,1.9,697.6,2.3,701.8
Saurashtra & Kutch,2007,1.9,0.3,885.7,2.9,890.8
Saurashtra & Kutch,2008,0.2,0.6,593,14.1,607.9
Saurashtra & Kutch,2009,0,0,592,4.8,596.8
Saurashtra & Kutch,2010,0.1,0.1,1043.8,75.9,1119.9
Saurashtra & Kutch,2011,1.4,0,739.7,1.3,742.4
Saurashtra & Kutch,2012,0,0.3,320.1,3.4,323.8
Saurashtra & Kutch,2013,1.9,8.7,642.4,28.6,681.6
Saurashtra & Kutch,2014,0.3,2.7,373,7.9,383.9
Saurashtra & Kutch,2015,0.9,7.3,429.8,3.6,441.6
Saurashtra & Kutch,2016,0,1.4,416.9,64.7,483
Saurashtra & Kutch,2017,0.1,0.1,645.7,6.1,652
Konkan & Goa,1901,5.7,56,2687,44.1,2792.8
Konkan & Goa,1902,0.3,8,2500.7,165,2674
Konkan & Goa,1903,0,201.2,2728.1,154.9,3084.2
Konkan & Goa,1904,0.1,17.5,2285.8,90.3,2393.7
Konkan & Goa,1905,0.2,9,1578.1,95.6,1682.9
Konkan & Goa,1906,5.9,2.9,2367.5,42.5,2418.8
Konkan & Goa,1907,2.7,20.1,2729.5,14.2,2766.5
Konkan & Goa,1908,2,3.3,2704,26.2,2735.5
Konkan & Goa,1909,0.1,8.2,2827.2,25,2860.5
Konkan & Goa,1910,0,2.9,2378,163.1,2544
Konkan & Goa,1911,0.2,20.3,2055,59.2,2134.7
Konkan & Goa,1912,0,33,2590.8,169.4,2793.2
Konkan & Goa,1913,0,20,2488.4,109.1,2617.5
Konkan & Goa,1914,0.8,2.4,3424.7,36.7,3464.6
Konkan & Goa,1915,4.7,23.8,2346.8,150.5,2525.8
Konkan & Goa,1916,0,42.3,3069.5,290.8,3402.6
Konkan & Goa,1917,18.4,19,2952.9,440.6,3430.9
Konkan & Goa,1918,0.1,348.8,1460.5,57.8,1867.2
Konkan & Goa,1919,2.5,9.6,2684.1,155.6,2851.8
Konkan & Goa,1920,15.2,17.1,1836.4,55.3,1924
Konkan & Goa,1921,0.3,4.9,2822.8,71.2,2899.2
Konkan & Goa,1922,0,19.7,2665.3,132.6,2817.6
Konkan & Goa,1923,0.5,13.8,2747.7,8.4,2770.4
Konkan & Goa,1924,0,0.6,2420.8,22.8,2444.2
Konkan & Goa,1925,0.1,133.6,2078.3,93.2,2305.2
Konkan & Goa,1926,31.8,1.5,3092.2,40.3,3165.8
Konkan & Goa,1927,0.2,5.7,2473.4,267.7,2747
Konkan & Goa,1928,1.3,4.4,3020.8,146,3172.5
Konkan & Goa,1929,1,24.3,2308.3,175.7,2509.3
Konkan & Goa,1930,0.2,12.9,2685.3,147.4,2845.8
Konkan & Goa,1931,0,3.6,3464.1,531.6,3999.3
Konkan & Goa,1932,0.5,48.8,2625.2,288.4,2962.9
Konkan & Goa,1933,0.1,146.1,2969.9,227.3,3343.4
Konkan & Goa,1934,0.7,3.7,3153.6,114.3,3272.3
Konkan & Goa,1935,0.3,0,2466.4,75.9,2542.6
Konkan & Goa,1936,0,23.6,2617.2,142.5,2783.3
Konkan & Goa,1937,4,56,2968,163.9,3191.9
Konkan & Goa,1938,0.4,61.3,3006.7,427.1,3495.5
Konkan & Goa,1939,0.2,6.3,2671.4,80.7,2758.6
Konkan & Goa,1940,10.9,12.6,3090.2,200,3313.7
Konkan & Goa,1941,17.3,6.2,1797.3,68.9,1889.7
Konkan & Goa,1942,0,5.9,3222.6,50.9,3279.4
Konkan & Goa,1943,3.6,200.1,2851.3,196.2,3251.2
Konkan & Goa,1944,0.1,18.2,2742.8,191.1,2952.2
Konkan & Goa,1945,8.8,2,3185.2,48.5,3244.5
Konkan & Goa,1946,0,44.4,3086.5,228.1,3359
Konkan & Goa,1947,4.9,80.6,2948.9,55.7,3090.1
Konkan & Goa,1948,10.5,9.7,2853.6,245.8,3119.6
Konkan & Goa,1949,0.2,130.3,2966.5,116.7,3213.7
Konkan & Goa,1950,0,21.7,2780.3,127.2,2929.2
Konkan & Goa,1951,0,35,2481.7,332.6,2849.3
Konkan & Goa,1952,0,26.3,2342.3,153.3,2521.9
Konkan & Goa,1953,0,15.4,3156,156.3,3327.7
Konkan & Goa,1954,2.4,14.6,3715.8,57.6,3790.4
Konkan & Goa,1955,0.2,48,3537.9,311.3,3897.4
Konkan & Goa,1956,0.3,182.2,3240.2,241,3663.7
Konkan & Goa,1957,0,32.3,2951.1,140.1,3123.5
Konkan & Goa,1958,0.3,44,3886.3,69.7,4000.3
Konkan & Goa,1959,0,42.2,3319.9,226.5,3588.6
Konkan & Goa,1960,0,82.1,2847.9,97.8,3027.8
Konkan & Goa,1961,5.2,184.5,3480,251.3,3921
Konkan & Goa,1962,0.2,130.3,3196.9,157.8,3485.2
Konkan & Goa,1963,0.1,8.8,3494.3,103.6,3606.8
Konkan & Goa,1964,0,6.1,3009.3,177.3,3192.7
Konkan & Goa,1965,3.4,5.8,2967.6,94.8,3071.6
Konkan & Goa,1966,0,64.9,2206.4,156.3,2427.6
Konkan & Goa,1967,0,16,2612.1,124.3,2752.4
Konkan & Goa,1968,0.3,7.6,2212.4,139,2359.3
Konkan & Goa,1969,0,3.5,3061.8,62,3127.3
Konkan & Goa,1970,0,76,3434.6,86,3596.6
Konkan & Goa,1971,0,85.4,2627.3,41.3,2754
Konkan & Goa,1972,0.1,11.3,1826.3,35.3,1873
Konkan & Goa,1973,0.4,3.1,2726,106.7,2836.2
Konkan & Goa,1974,0.7,80.7,2766.7,238.6,3086.7
Konkan & Goa,1975,0.1,14.6,3287.9,212.9,3515.5
Konkan & Goa,1976,0,6.5,2965.1,91.3,3062.9
Konkan & Goa,1977,0,12.4,2935,156,3103.4
Konkan & Goa,1978,0,94.9,2671.8,118.8,2885.5
Konkan & Goa,1979,0.7,0.4,2404,104.1,2509.2
Konkan & Goa,1980,0,6.4,2645.8,72,2724.2
Konkan & Goa,1981,0.6,4.3,3036.1,83.7,3124.7
Konkan & Goa,1982,0,14.5,2572.6,111.7,2698.8
Konkan & Goa,1983,0,0.7,3698.5,115.3,3814.5
Konkan & Goa,1984,0.2,1.3,2460.4,121.9,2583.8
Konkan & Goa,1985,0,23.7,2737.5,207.3,2968.5
Konkan & Goa,1986,0,1.1,2056.3,70.2,2127.6
Konkan & Goa,1987,0,9.6,2429.1,196.3,2635
Konkan & Goa,1988,0,5.6,3220.5,66.9,3293
Konkan & Goa,1989,0,5.6,2681.5,84.3,2771.4
Konkan & Goa,1990,0,194,3163.2,210.8,3568
Konkan & Goa,1991,0,21.1,2912.1,21.4,2954.6
Konkan & Goa,1992,0,6.2,2752.4,81.8,2840.4
Konkan & Goa,1993,0,12.1,3227.7,241,3480.8
Konkan & Goa,1994,1.3,24.2,3014.2,140.1,3179.8
Konkan & Goa,1995,3.5,18.6,2543.1,200.9,2766.1
Konkan & Goa,1996,0.1,2,2670.7,248,2920.8
Konkan & Goa,1997,2.6,2.8,2893.3,128.5,3027.2
Konkan & Goa,1998,0,9.7,2900.5,324.4,3234.6
Konkan & Goa,1999,0,67.1,2664.6,180.4,2912.1
Konkan & Goa,2000,1.2,191.2,2841.2,99.6,3133.2
Konkan & Goa,2001,5.6,62.4,2232.7,94.7,2395.4
Konkan & Goa,2002,0,12.3,2446.4,78.6,2537.3
Konkan & Goa,2003,1.1,13.2,2771.6,56.3,2842.2
Konkan & Goa,2004,0,57.3,2885.7,43.1,2986.1
Konkan & Goa,2005,1.4,15.7,3522.1,76.6,3615.8
Konkan & Goa,2006,0,221.7,3035.6,224.9,3482.2
Konkan & Goa,2007,0,36.8,3369.8,61.7,3468.3
Konkan & Goa,2008,0.1,42.9,2949.4,60.6,3053
Konkan & Goa,2009,0,6,2282.2,428.4,2716.6
Konkan & Goa,2010,2.7,9.7,3467.4,298.3,3778.1
Konkan & Goa,2011,0,4.5,3697.3,123.4,3825.2
Konkan & Goa,2012,0,1.7,2839.3,177.4,3018.4
Konkan & Goa,2013,7.2,18.7,3345.1,152.9,3523.9
Konkan & Goa,2014,6.6,23.8,2608.9,118.4,2757.7
Konkan & Goa,2015,2.7,51.7,1908.7,118.7,2081.8
Konkan & Goa,2016,0.1,4.4,3551,108.4,3663.9
Konkan & Goa,2017,0,47,3213.8,182.6,3443.4
Madhya Maharashtra,1901,19.4,74.7,601.4,73.6,769.1
Madhya Maharashtra,1902,7.8,14.9,597.5,163.8,784
Madhya Maharashtra,1903,7.6,80.4,665.9,84,837.9
Madhya Maharashtra,1904,5.1,23.4,483.6,91.5,603.6
Madhya Maharashtra,1905,1.2,25.9,449.4,61.2,537.7
Madhya Maharashtra,1906,11.3,9.4,677.9,45.7,744.3
Madhya Maharashtra,1907,4.2,56.6,742.2,12.1,815.1
Madhya Maharashtra,1908,0.3,16.8,684.6,20.3,722
Madhya Maharashtra,1909,1.3,40.6,674.4,38.9,755.2
Madhya Maharashtra,1910,0,14.1,800.9,100.2,915.2
Madhya Maharashtra,1911,2.1,14.4,457.7,70.3,544.5
Madhya Maharashtra,1912,0.4,29.9,580.6,154,764.9
Madhya Maharashtra,1913,0.2,42.4,640.1,49.8,732.5
Madhya Maharashtra,1914,0.4,19.2,953,66.3,1038.9
Madhya Maharashtra,1915,15.2,47.9,729.1,115.7,907.9
Madhya Maharashtra,1916,0.2,60.5,805.8,206,1072.5
Madhya Maharashtra,1917,20.1,28.1,687.1,202.9,938.2
Madhya Maharashtra,1918,5.7,94.1,287.6,50.8,438.2
Madhya Maharashtra,1919,3.5,42.1,757.9,75.4,878.9
Madhya Maharashtra,1920,41.7,17.8,514.5,26.3,600.3
Madhya Maharashtra,1921,1.6,10.4,651.1,71.2,734.3
Madhya Maharashtra,1922,20.9,44.1,556.4,183.7,805.1
Madhya Maharashtra,1923,3.6,51.9,616.7,8.7,680.9
Madhya Maharashtra,1924,2.1,27.1,660.5,58.6,748.3
Madhya Maharashtra,1925,0,43.5,539.6,78.6,661.7
Madhya Maharashtra,1926,34.9,11.5,722.2,18.6,787.2
Madhya Maharashtra,1927,1,14.8,772.6,136.6,925
Madhya Maharashtra,1928,10.4,12,729.6,79.7,831.7
Madhya Maharashtra,1929,7.4,45.5,549.4,88.1,690.4
Madhya Maharashtra,1930,0,33.7,765.3,130.1,929.1
Madhya Maharashtra,1931,0,17.5,838.4,276.4,1132.3
Madhya Maharashtra,1932,0.5,58.2,803.1,183.2,1045
Madhya Maharashtra,1933,1.9,88.4,922.5,139.6,1152.4
Madhya Maharashtra,1934,3.7,17.2,714.3,123.2,858.4
Madhya Maharashtra,1935,2.5,5.1,680.4,131,819
Madhya Maharashtra,1936,7.5,29.2,550.9,147.9,735.5
Madhya Maharashtra,1937,2,54.4,749.6,108.4,914.4
Madhya Maharashtra,1938,1.6,86.1,887.4,151.2,1126.3
Madhya Maharashtra,1939,0.4,11.5,739.9,69.9,821.7
Madhya Maharashtra,1940,3.1,32.8,727.9,129.5,893.3
Madhya Maharashtra,1941,36.2,11.4,681.7,45,774.3
Madhya Maharashtra,1942,2.7,16.9,863.4,58.2,941.2
Madhya Maharashtra,1943,4.1,68.4,714,206.6,993.1
Madhya Maharashtra,1944,1.5,31.8,923.8,128.9,1086
Madhya Maharashtra,1945,4.2,15,730.7,43.4,793.3
Madhya Maharashtra,1946,2.9,56.3,853.1,191.3,1103.6
Madhya Maharashtra,1947,20.1,55,782.6,47.9,905.6
Madhya Maharashtra,1948,17.6,20.8,774,203.8,1016.2
Madhya Maharashtra,1949,0,65.2,800.4,87.9,953.5
Madhya Maharashtra,1950,0.2,30.6,811.4,90.3,932.5
Madhya Maharashtra,1951,0.1,39.3,608.3,149,796.7
Madhya Maharashtra,1952,1.9,27.8,596.2,57.5,683.4
Madhya Maharashtra,1953,1.2,26.6,749.8,116.1,893.7
Madhya Maharashtra,1954,2.4,37.8,898.5,46.3,985
Madhya Maharashtra,1955,3.2,44.8,763.7,169.4,981.1
Madhya Maharashtra,1956,1.7,103.6,889.3,239.2,1233.8
Madhya Maharashtra,1957,0.1,62.6,675.1,112,849.8
Madhya Maharashtra,1958,1.6,61.9,903.9,86.7,1054.1
Madhya Maharashtra,1959,2.4,56.1,920.7,139.7,1118.9
Madhya Maharashtra,1960,3.6,69.4,748.4,64.5,885.9
Madhya Maharashtra,1961,0.4,114.5,815.2,140.5,1070.6
Madhya Maharashtra,1962,0.3,76.8,698.2,123.7,899
Madhya Maharashtra,1963,5.1,49.3,732.3,113.2,899.9
Madhya Maharashtra,1964,0,17.3,844.1,84.2,945.6
Madhya Maharashtra,1965,6,22.8,718.7,43.1,790.6
Madhya Maharashtra,1966,2.4,85,641.8,108.3,837.5
Madhya Maharashtra,1967,0.1,25.8,783.5,103.8,913.2
Madhya Maharashtra,1968,5.2,23.1,719.7,76,824
Madhya Maharashtra,1969,0.2,11.2,929.5,43.3,984.2
Madhya Maharashtra,1970,1,57.6,811.7,70.9,941.2
Madhya Maharashtra,1971,0,47.2,670.1,56,773.3
Madhya Maharashtra,1972,0.2,17.8,472.9,29,519.9
Madhya Maharashtra,1973,3,15.1,853.4,109.1,980.6
Madhya Maharashtra,1974,0.1,78,681.6,152.1,911.8
Madhya Maharashtra,1975,1.5,16.5,859.6,163.1,1040.7
Madhya Maharashtra,1976,0.1,12.7,927.7,85.4,1025.9
Madhya Maharashtra,1977,0.1,48.3,716.5,182.2,947.1
Madhya Maharashtra,1978,11.5,59.9,689.7,122.6,883.7
Madhya Maharashtra,1979,5.3,13.4,873.1,134.9,1026.7
Madhya Maharashtra,1980,0,26.2,852.4,60.9,939.5
Madhya Maharashtra,1981,10.5,18.2,827.1,74,929.8
Madhya Maharashtra,1982,2.3,40.3,608.4,101,752
Madhya Maharashtra,1983,1.5,2.8,865.8,48.5,918.6
Madhya Maharashtra,1984,11.8,8.9,643.6,115.5,779.8
Madhya Maharashtra,1985,2.8,23.7,516.8,112.7,656
Madhya Maharashtra,1986,4.3,11.3,585.8,42.9,644.3
Madhya Maharashtra,1987,5.6,43.1,587.4,171.4,807.5
Madhya Maharashtra,1988,0.1,26.5,915.6,34.3,976.5
Madhya Maharashtra,1989,0,31.4,759.1,26,816.5
Madhya Maharashtra,1990,2.8,78.4,767.3,174,1022.5
Madhya Maharashtra,1991,0.1,31.7,823.1,25.8,880.7
Madhya Maharashtra,1992,0,7.2,718.2,65.7,791.1
Madhya Maharashtra,1993,0.1,20.2,761.8,237.8,1019.9
Madhya Maharashtra,1994,3.2,46.2,893.4,78.8,1021.6
Madhya Maharashtra,1995,20.2,36.1,593.7,126.4,776.4
Madhya Maharashtra,1996,0.1,9.9,788.8,176.5,975.3
Madhya Maharashtra,1997,3.3,24.2,807.3,166.1,1000.9
Madhya Maharashtra,1998,0.2,21.5,894.8,184.6,1101.1
Madhya Maharashtra,1999,6.7,39.3,742.2,177.6,965.8
Madhya Maharashtra,2000,1.5,20.4,618.3,61.3,701.5
Madhya Maharashtra,2001,4.4,13.4,635.4,131.7,784.9
Madhya Maharashtra,2002,4.8,28.4,664.8,42.2,740.2
Madhya Maharashtra,2003,3,22.3,714.1,33.1,772.5
Madhya Maharashtra,2004,0.2,53.7,925.4,50.2,1029.5
Madhya Maharashtra,2005,4,20.5,1134.2,62.7,1221.4
Madhya Maharashtra,2006,0,49.6,1260.4,85.6,1395.6
Madhya Maharashtra,2007,1.7,7.6,1023.8,7.3,1040.4
Madhya Maharashtra,2008,0,19.8,835.8,61.2,916.8
Madhya Maharashtra,2009,1.7,8.9,709.5,221.8,941.9
Madhya Maharashtra,2010,3,8.6,865.3,150.7,1027.6
Madhya Maharashtra,2011,0.3,8.2,781.2,62.8,852.5
Madhya Maharashtra,2012,0,4.4,588.2,97.4,690
Madhya Maharashtra,2013,5.4,12.5,881.5,63.1,962.5
Madhya Maharashtra,2014,9.3,61.7,682.6,84.4,838
Madhya Maharashtra,2015,2.2,75.2,502.5,64.6,644.5
Madhya Maharashtra,2016,0.7,16.2,824.9,64.4,906.2
Madhya Maharashtra,2017,0,19.2,852.2,122.9,994.3
Matathwada,1901,19.1,107.1,701,81.6,908.8
Matathwada,1902,1.3,8.4,531.8,202.6,744.1
Matathwada,1903,3.4,60,823.8,145.5,1032.7
Matathwada,1904,0.9,19.6,593.9,76.2,690.6
Matathwada,1905,3.3,11.4,474.8,16.3,505.8
Matathwada,1906,19.8,0.3,714.5,36.1,770.7
Matathwada,1907,7.6,62.4,479.2,8.7,557.9
Matathwada,1908,0.8,17.5,663.8,0.4,682.5
Matathwada,1909,7.1,34.8,808.8,42.1,892.8
Matathwada,1910,0,4,1025.2,105,1134.2
Matathwada,1911,6.4,3,561,42,612.4
Matathwada,1912,13.7,16,420.7,38,488.4
Matathwada,1913,3.4,53.7,562.7,36.9,656.7
Matathwada,1914,10.4,22.4,884.2,72.1,989.1
Matathwada,1915,30.6,86.3,749.8,134.9,1001.6
Matathwada,1916,5,48.3,969.3,155.3,1177.9
Matathwada,1917,65.2,34.9,929.4,138.7,1168.2
Matathwada,1918,0.7,122.2,327.9,35.2,486
Matathwada,1919,12.8,16.6,582.9,50.5,662.8
Matathwada,1920,27,5.5,324.7,3.8,361
Matathwada,1921,2.1,2.4,509.4,48.5,562.4
Matathwada,1922,56.3,22.1,585.6,171.9,835.9
Matathwada,1923,4.5,66.4,693,1,764.9
Matathwada,1924,3.2,16,560.5,83,662.7
Matathwada,1925,0,30.1,461.6,113.2,604.9
Matathwada,1926,70.4,19.1,613,13,715.5
Matathwada,1927,3.2,17.7,559.2,164.5,744.6
Matathwada,1928,28.3,11.5,725.3,60.5,825.6
Matathwada,1929,31.6,24.2,497.7,55.9,609.4
Matathwada,1930,1,18.8,538.5,82,640.3
Matathwada,1931,0,15.9,814.5,258.3,1088.7
Matathwada,1932,2.5,35.5,711,95.2,844.2
Matathwada,1933,16.7,90.3,942.5,73.4,1122.9
Matathwada,1934,6,13.2,761.1,96.3,876.6
Matathwada,1935,7.7,14.4,808.6,91.3,922
Matathwada,1936,26.6,51.8,494.1,155.2,727.7
Matathwada,1937,13.2,56.2,541.7,127.2,738.3
Matathwada,1938,8.8,60.6,916,87.3,1072.7
Matathwada,1939,0.2,13,524.2,42.8,580.2
Matathwada,1940,0.4,24.6,734.2,96.4,855.6
Matathwada,1941,18.7,1.6,506.1,14.5,540.9
Matathwada,1942,24.3,10.5,884.5,83.7,1003
Matathwada,1943,7.2,49.3,638.4,157.5,852.4
Matathwada,1944,12.6,37.8,598.8,109.7,758.9
Matathwada,1945,1.8,5.3,586.1,29,622.2
Matathwada,1946,9.7,39.5,672.6,126.9,848.7
Matathwada,1947,50,21.2,759.5,24.3,855
Matathwada,1948,10.1,9.3,729.8,197.2,946.4
Matathwada,1949,3.4,36,837.3,37.5,914.2
Matathwada,1950,11.9,11.6,593.6,40.4,657.5
Matathwada,1951,0.4,28,621.1,81.9,731.4
Matathwada,1952,19,25,463.3,38.7,546
Matathwada,1953,0.3,15.9,786.9,88.1,891.2
Matathwada,1954,0.4,26.3,851.4,21.6,899.7
Matathwada,1955,6.5,18,1016.3,110.5,1151.3
Matathwada,1956,3.1,82.6,801.2,150.4,1037.3
Matathwada,1957,3.6,58.4,781.3,57.3,900.6
Matathwada,1958,0.1,42.3,892.5,89.5,1024.4
Matathwada,1959,1.5,22.8,808.2,117.8,950.3
Matathwada,1960,3.6,68.3,573.8,92.6,738.3
Matathwada,1961,1,48,664.9,245.1,959
Matathwada,1962,3.4,83.9,728.9,129.5,945.7
Matathwada,1963,6.2,36,863.8,95.1,1001.1
Matathwada,1964,0.2,7.9,737.4,35.1,780.6
Matathwada,1965,6.9,10.3,597.4,16.7,631.3
Matathwada,1966,18.9,66.7,569.2,92.4,747.2
Matathwada,1967,0,10.9,610.1,138.8,759.8
Matathwada,1968,29.6,44.2,587.4,51.1,712.3
Matathwada,1969,0,3,768.8,52.8,824.6
Matathwada,1970,8.4,40.5,842,19.9,910.8
Matathwada,1971,0.3,40.2,459,108.4,607.9
Matathwada,1972,0,3.1,307.6,36.4,347.1
Matathwada,1973,0.7,4.4,765.9,100.3,871.3
Matathwada,1974,0.4,39.3,476.7,134.1,650.5
Matathwada,1975,10.4,18.6,907.8,114,1050.8
Matathwada,1976,0.2,13.5,563.7,45.6,623
Matathwada,1977,1.5,16,547.5,202.8,767.8
Matathwada,1978,24.5,40.7,613.3,106.3,784.8
Matathwada,1979,15.2,25.1,658,109.1,807.4
Matathwada,1980,0.1,11.6,776.1,25,812.8
Matathwada,1981,28,25.3,635.2,98.2,786.7
Matathwada,1982,10.6,28.8,526.5,70.6,636.5
Matathwada,1983,0,6.6,1066.4,114.7,1187.7
Matathwada,1984,12.6,1.2,424.1,114.9,552.8
Matathwada,1985,7.1,24.3,455.9,88.2,575.5
Matathwada,1986,19.2,11.3,503.6,28.8,562.9
Matathwada,1987,11.5,23.7,553.4,197.6,786.2
Matathwada,1988,0,11.6,1128.6,29.7,1169.9
Matathwada,1989,0,51.5,989.8,27.1,1068.4
Matathwada,1990,2.9,142.1,822.1,231,1198.1
Matathwada,1991,0.7,19.6,560.7,20,601
Matathwada,1992,0,10.2,640.7,75.7,726.6
Matathwada,1993,1,16.4,591.8,197.2,806.4
Matathwada,1994,3.3,29.2,453.9,97.2,583.6
Matathwada,1995,47.1,52.6,555.4,154.4,809.5
Matathwada,1996,0.1,12.5,718.6,123.7,854.9
Matathwada,1997,8.8,30.6,491.3,259.7,790.4
Matathwada,1998,0.4,13.8,930.6,181.9,1126.7
Matathwada,1999,6,18,623.6,119.9,767.5
Matathwada,2000,4.2,17.2,629.9,33.2,684.5
Matathwada,2001,5.3,11.1,544.7,171.3,732.4
Matathwada,2002,9.6,15.3,646,51.2,722.1
Matathwada,2003,3.4,35.7,653.1,27.8,720
Matathwada,2004,1.6,37.8,553.9,85.3,678.6
Matathwada,2005,13.9,15.3,810.8,100.5,940.5
Matathwada,2006,0,59,761.6,52.3,872.9
Matathwada,2007,0,10.8,695.4,8.4,714.6
Matathwada,2008,0.2,20.1,591.8,34.2,646.3
Matathwada,2009,0,8.4,529.8,130.7,668.9
Matathwada,2010,10.1,9.2,897.9,94.5,1011.7
Matathwada,2011,3.8,7.3,627.8,24.8,663.7
Matathwada,2012,0,2.9,454.7,69.1,526.7
Matathwada,2013,10.9,16.9,745.3,114.8,887.9
Matathwada,2014,14.8,97.9,398.8,37.4,548.9
Matathwada,2015,11.7,83.9,412.2,24.3,532.1
Matathwada,2016,3.1,20.1,824.9,101,949.1
Matathwada,2017,0,8,642.1,105.5,755.6
Vidarbha,1901,76.7,64.3,917.2,35.2,1093.4
Vidarbha,1902,1.7,10.6,664.3,72.4,749
Vidarbha,1903,9.2,40.4,1077,102.8,1229.4
Vidarbha,1904,6.7,27.9,655.9,62.6,753.1
Vidarbha,1905,20,42.6,873.1,6.2,941.9
Vidarbha,1906,16.2,18.2,1117.6,39.3,1191.3
Vidarbha,1907,56.5,50.6,883.4,20.2,1010.7
Vidarbha,1908,19.6,20.7,1191.5,11.7,1243.5
